,Unnamed: 0,Unnamed: 0.1,casenumber,counts,day,hour,lat,location,lon,minute,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
9933,9920,9907.0,2017-00116240,1,4,13,41.8013158178224,49 Massie Ave,-71.4168916575953,20,11,"Assault, Aggravated",2017-11-04 13:20:00,ECuri,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017
9934,9921,9908.0,2017-00116239,1,4,13,41.8125685,5 Elmwood Ave,-71.42265090000002,19,11,Motor Vehicle Theft,2017-11-04 13:19:00,IYousif,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017
9935,9922,9909.0,2017-00116231,1,4,12,41.833985218572394,919 Manton Ave,-71.4675650257054,49,11,"Larceny, Shoplifting",2017-11-04 12:49:00,JO,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2017
9936,9923,9910.0,2017-00116222,1,4,12,41.8391195,300 Doyle Ave,-71.3950031,30,11,Larceny from Motor Vehicle,2017-11-04 12:30:58,WHutchinson,11-41-1,LARCENY/U $1500 - FROM MV,2017
9937,9924,9911.0,2017-00116218,1,4,12,,Almy St At Grove St,,22,11,Traffic Violation,2017-11-04 12:22:00,KMatsumoto,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
9938,9925,9912.0,2017-00116218,1,4,12,,Almy St At Grove St,,22,11,RI Statute Violation,2017-11-04 12:22:00,KMatsumoto,11-32-2,FALSE REPORT OF CRIME,2017
9939,9926,9913.0,2017-00116211,1,4,12,41.80787,83 Ethan St,-71.4593515,11,11,"Fraud, Swindle",2017-11-04 12:11:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
9940,9927,9914.0,2017-00116202,1,4,11,41.841123627907,283 Chad Brown St,-71.42277972093021,41,11,Vandalism,2017-11-04 11:41:00,MMena-Torres,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2017
9941,9928,9915.0,2017-00116204,1,4,11,41.8249507810337,920 Atwells Ave,-71.4480693354029,41,11,"Larceny, Other",2017-11-04 11:41:00,KRosado,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
9942,9929,9916.0,2017-00116199,1,4,11,41.7794446,29 Thurston St,-71.41970740000002,0,11,"Assault, Simple",2017-11-04 11:00:00,GPereira,11-5-3,SIMPLE ASSAULT/BATTERY,2017
9943,9930,9917.0,2017-00116178,1,4,10,41.8408793,66 Alton Rd,-71.3903328,23,11,RI Statute Violation,2017-11-04 10:23:00,Central Station,11-59-3,VIOLATION OF RESTRAINING ORDER,2017
9944,9931,9918.0,2017-00116165,1,4,9,41.8245692734004,623 Atwells Ave,-71.4372127060331,49,11,Burglary,2017-11-04 09:49:04,TCalandra,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,2017
9945,9932,9919.0,2017-00116170,1,4,9,41.833211799999994,243 Smith St,-71.41949029999998,40,11,"Larceny, Other",2017-11-04 09:40:13,EPedchenko,11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,2017
9946,9933,9920.0,2017-00116166,1,4,9,41.821063768599,40 Florence St,-71.4461348392812,40,11,Burglary,2017-11-04 09:40:00,RMoroney,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,2017
9947,9934,9921.0,2017-00116169,1,4,9,41.8358325,481 Pleasant Valley Pkwy,-71.4379929,39,11,Larceny from Motor Vehicle,2017-11-04 09:39:00,RKessler,11-41-1,LARCENY/O $1500 - FROM MV,2017
9948,9935,9922.0,2017-00116150,1,4,6,41.8248524,West Exchange St ,-71.4159428,56,11,Vandalism,2017-11-04 06:56:00,RChin,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
9949,9936,9923.0,2017-00116138,1,4,4,41.82381705,58 Weybosset St,-71.4096037185388,24,11,Larceny from Building,2017-11-04 04:24:00,NCruz,11-41-1,LARCENY/U $1500 - FROM BLD,2017
9950,9937,9924.0,2017-00116134,1,4,4,41.8134833,9 Duxbury St,-71.4607527,1,11,"Assault, Simple",2017-11-04 04:01:00,PCaminero,11-5-3,SIMPLE ASSAULT/BATTERY,2017
9951,9938,9925.0,2017-00116125,1,4,3,,Pc Mart ,,16,11,Warrant\Capias,2017-11-04 03:16:00,KWilliams,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
9952,9939,9926.0,2017-00116125,1,4,3,,Pc Mart ,,16,11,Disorderly Conduct,2017-11-04 03:16:00,KWilliams,11-45-1,DISORDERLY CONDUCT,2017
9953,9940,9927.0,2017-00116113,1,4,2,,Chad Brownatpembroke ,,16,11,Liquor Law Violations,2017-11-04 02:16:00,DJohnson,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9954,9941,9928.0,2017-00116110,1,4,1,,Westminster St At Union St,,56,11,RI Statute Violation,2017-11-04 01:56:48,AGroot,11-1-6,CONSPIRACY - ALL OTH OFFENSE,2017
9955,9942,9929.0,2017-00116110,1,4,1,,Westminster St At Union St,,56,11,Robbery,2017-11-04 01:56:48,AGroot,11-39-1,ROBBERY-1ST DEGREE,2017
9956,9943,9930.0,2017-00116106,1,4,1,,Perkins St At Pearl St,,53,11,Receiving Stolen Property,2017-11-04 01:53:00,KEndres,31-9-2,Possession of Stolen Vehicle or Parts,2017
9957,9944,9931.0,2017-00116105,1,4,1,41.80417070000001,775 Cranston St,-71.4391925,44,11,Robbery,2017-11-04 01:44:00,JMartin,11-39-1,ROBBERY-1ST DEGREE,2017
9958,9945,9932.0,2017-00116098,0,4,1,41.8261310955044,370 Valley St,-71.43889595909721,35,11,License Violation,2017-11-04 01:35:00,MLuke,Not Used,No violations,2017
9959,9946,9933.0,2017-00116095,1,4,1,,Whipple St At Oregon St,,34,11,Drug Offenses,2017-11-04 01:34:00,BMcKenna,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2017
9960,9947,9934.0,2017-00116097,1,4,1,41.8060305,669 Cranston St,-71.4369206,34,11,Robbery,2017-11-04 01:34:00,JMartin,11-39-1,ROBBERY-1ST DEGREE,2017
9961,9948,9935.0,2017-00116095,1,4,1,,Whipple St At Oregon St,,34,11,Drug Offenses,2017-11-04 01:34:00,BMcKenna,21-28-4.01-A2B,MANUFACTURE/POSS/DELIVER SCH III/IV,2017
9962,9949,9936.0,2017-00116088,1,4,1,,Pembroke Aveat Chad Brown ,,12,11,Municipal Code Violation,2017-11-04 01:12:00,SMarmas,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
9963,9950,9937.0,2017-00116088,1,4,1,,Pembroke Aveat Chad Brown ,,12,11,Liquor Law Violations,2017-11-04 01:12:00,SMarmas,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9964,9951,9938.0,2017-00116082,1,4,0,41.840119,126 Pembroke Ave,-71.43011170000003,47,11,Liquor Law Violations,2017-11-04 00:47:00,MRudolph,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9965,9952,9939.0,2017-00116081,1,4,0,41.840385,226 Oakland Ave,-71.4288757560976,45,11,Liquor Law Violations,2017-11-04 00:45:00,EWajda,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9966,9953,9940.0,2017-00116077,2,4,0,41.8222891875,9 Courtland St ,-71.4323314375,31,11,Warrant\Capias,2017-11-04 00:31:00,VLopez,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
9967,9954,9941.0,2017-00116075,1,4,0,,W  Fountain St At Battey St,,25,11,Warrant\Capias,2017-11-04 00:25:00,MGuerra,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
9968,9955,9942.0,2017-00116075,1,4,0,,W  Fountain St At Battey St,,25,11,Traffic Violation,2017-11-04 00:25:00,MGuerra,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
9969,9956,9943.0,2017-00116070,0,4,0,41.840651,232 Oakland Ave,-71.42893520000001,14,11,Dispersals,2017-11-04 00:14:00,WSherrill,Not Used,No violations,2017
9970,9957,9944.0,2017-00116065,1,3,23,,Chad Brownatoakland ,,54,11,Drug Offenses,2017-11-03 23:54:00,DImpagliazzo,21-28-4.01-C1B,POSSESSION OF MARIJUANA-1st OFFENSE,2017
9971,9958,9945.0,2017-00116065,1,3,23,,Chad Brownatoakland ,,54,11,Liquor Law Violations,2017-11-03 23:54:00,DImpagliazzo,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9972,9959,9946.0,2017-00116063,1,3,23,41.8385391,70 Pembroke Ave,-71.4307584,51,11,Liquor Law Violations,2017-11-03 23:51:00,DJohnson,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017
9973,9960,9947.0,2017-00116066,0,3,23,41.8038386,21 Noyes Ave,-71.4363561,49,11,Missing Persons,2017-11-03 23:49:00,JMartin,Not Used,No violations,2017
9974,9961,9948.0,2017-00116057,0,3,23,41.80828320000001,64 Dartmouth Ave,-71.4230918,46,11,Missing Persons,2017-11-03 23:46:00,Central Station,Not Used,No violations,2017
9975,9962,9949.0,2017-00116058,1,3,23,41.8331716,198 River Ave,-71.43893179999998,43,11,"Assault, Simple",2017-11-03 23:43:00,AMoore,11-5-3,SIMPLE ASSAULT/BATTERY,2017
9976,9963,9950.0,2017-00116045,1,3,23,41.827677,1 Providence Pl,-71.4166245,29,11,"Larceny, Other",2017-11-03 23:29:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
9977,9964,9951.0,2017-00116031,2,3,22,41.8169351073671,1108 Westminster St ,-71.427475689652,57,11,Warrant\Capias,2017-11-03 22:57:00,INerney,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
9978,9965,9952.0,2017-00116031,1,3,22,41.8169351073671,1108 Westminster St ,-71.427475689652,57,11,Drug Offenses,2017-11-03 22:57:00,INerney,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2017
9979,9966,9953.0,2017-00116031,2,3,22,41.8169351073671,1108 Westminster St ,-71.427475689652,57,11,Municipal Code Violation,2017-11-03 22:57:00,INerney,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
9980,9967,9954.0,2017-00116020,0,3,22,41.78885579999999,81 Washington Ave,-71.392896,18,11,Missing Persons,2017-11-03 22:18:00,Central Station,Not Used,No violations,2017
9981,9968,9955.0,2017-00116008,0,3,21,41.8536621,939 Douglas Ave,-71.43751429999998,56,11,Missing Persons,2017-11-03 21:56:00,Central Station,Not Used,No violations,2017
9982,9969,9956.0,2017-00116006,1,3,21,41.8362677,318 Chalkstone Ave,-71.4189427,53,11,"Larceny, Other",2017-11-03 21:53:00,Central Station,11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,2017
9983,9970,9957.0,2017-00116002,1,3,21,,Elmwood Ave At Cromwell St,,32,11,Traffic Violation,2017-11-03 21:32:00,WBrown,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
9984,9971,9958.0,2017-00116003,1,3,21,41.8018168,50 Seabury St,-71.4331753,8,11,"Assault, Simple",2017-11-03 21:08:00,BBoudreau,11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - MINOR INJURY,2017
9985,9972,9959.0,2017-00115991,1,3,21,41.810668299999996,185 Ford St,-71.43463620000001,4,11,Warrant\Capias,2017-11-03 21:04:00,,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017
9986,9973,9960.0,2017-00115991,1,3,21,41.810668299999996,185 Ford St,-71.43463620000001,4,11,Warrant\Capias,2017-11-03 21:04:00,,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
9987,9974,9961.0,2017-00115977,1,3,20,,Regent Ave At Huron St,,28,11,Traffic Violation,2017-11-03 20:28:00,WBrown,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017
9988,9975,9962.0,2017-00115972,1,3,20,41.8176785,302 Lowell Ave,-71.4608657,7,11,Burglary,2017-11-03 20:07:55,MCifuentes,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017
9989,9976,9963.0,2017-00115958,0,3,19,41.8287912,216 Hope St,-71.3986808,50,11,Lost Article,2017-11-03 19:50:00,Central Station,Not Used,No violations,2017
9990,9977,9964.0,2017-00115946,0,3,18,41.8132350512821,8 W  Clifford St,-71.41690215384621,48,11,Lost Article,2017-11-03 18:48:00,Central Station,Not Used,No violations,2017
9991,9978,9965.0,2017-00115949,1,3,18,41.823686,352 Manton Ave,-71.45171500000002,43,11,"Assault, Simple",2017-11-03 18:43:00,KMelfi,11-5-3,SIMPLE ASSAULT/BATTERY,2017
9992,9979,9966.0,2017-00115949,1,3,18,41.823686,352 Manton Ave,-71.45171500000002,43,11,"Assault, Simple",2017-11-03 18:43:00,KMelfi,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
9993,9980,9967.0,2017-00115939,0,3,18,41.8210999,139 Knight St,-71.43097270000001,29,11,Missing Persons,2017-11-03 18:29:00,Central Station,Not Used,No violations,2017
9994,9981,9968.0,2017-00115937,1,3,18,41.8138628609319,177 Lowell Ave,-71.4591729919222,24,11,RI Statute Violation,2017-11-03 18:24:00,Central Station,15-15-3,VIOLATION OF PROTECTIVE ORDER,2017
9995,9982,9969.0,2017-00115938,0,3,18,41.78811870000001,179 Calla St,-71.40988259999997,23,11,D.O.A.,2017-11-03 18:23:00,JPerez,Not Used,No violations,2017
9996,9983,9970.0,2017-00115935,0,3,17,41.821250899999995,136 Knight St,-71.43037629999998,55,11,Missing Persons,2017-11-03 17:55:00,Central Station,Not Used,No violations,2017
9997,9984,9971.0,2017-00115911,0,3,17,41.825659,25 Cambridge St,-71.4448745,32,11,Medical Aid,2017-11-03 17:32:00,AFrancis,Not Used,No violations,2017
9998,9985,9972.0,2017-00115915,0,3,17,41.842723,48 June St,-71.4242598571429,18,11,Missing Persons,2017-11-03 17:18:00,DHarrington,Not Used,No violations,2017
9999,9986,9973.0,2017-00115903,1,3,17,,Chestnut St At Friendship St,,9,11,Traffic Violation,2017-11-03 17:09:00,NManfredi,31-11-18.1,Parking or MV Violation,2017
10000,9987,9974.0,2017-00115902,1,3,17,,Broad St At Miller Ave,,8,11,Municipal Code Violation,2017-11-03 17:08:00,SFernandez,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10001,9988,9975.0,2017-00115900,1,3,17,,Potters Ave At Salem St,,5,11,Traffic Violation,2017-11-03 17:05:00,SIm,31-11-18,Parking or MV Violation,2017
10002,9989,9976.0,2017-00115898,0,3,17,41.78885579999999,81 Washington Ave,-71.392896,0,11,Missing Persons,2017-11-03 17:00:00,Central Station,Not Used,No violations,2017
10003,9990,9977.0,2017-00115895,0,3,16,41.848350599999996,480 Charles St,-71.4199448,52,11,Lost Article,2017-11-03 16:52:00,Central Station,Not Used,No violations,2017
10004,9991,9978.0,2017-00115890,0,3,16,41.788355100000004,274 California Ave,-71.40041679999999,45,11,Lost Article,2017-11-03 16:45:00,Central Station,Not Used,No violations,2017
10005,9992,9979.0,2017-00115882,1,3,16,,Broad St At Reynolds Ave,,18,11,"Assault, Simple",2017-11-03 16:18:00,MMena-Torres,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10006,9993,9980.0,2017-00115871,0,3,16,41.82462279999999,1 Dorrance St,-71.414024,1,11,Found Property,2017-11-03 16:01:00,Central Station,Not Used,No violations,2017
10007,9994,9981.0,2017-00115874,1,3,15,41.8225778339384,109 Gesler St,-71.4328575798953,59,11,"Assault, Simple",2017-11-03 15:59:00,JLopes,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
10008,9995,9982.0,2017-00115864,1,3,15,41.82461470000001,1 Kennedy Plz,-71.4120448,38,11,Municipal Code Violation,2017-11-03 15:38:00,JLeroux,Sec. 23-32.  ," Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",2017
10009,9996,9983.0,2017-00115856,0,3,15,41.793368799999996,69 Detroit Ave,-71.4123283,14,11,Threats,2017-11-03 15:14:00,JButen,Not Used,No violations,2017
10010,9997,9984.0,2017-00115825,1,3,13,41.79201695,54 Narragansett Ave,-71.42556295,20,11,Larceny from Building,2017-11-03 13:20:00,TZincone,11-41-1,LARCENY/O $1500 - FROM BLD,2017
10011,9998,9985.0,2017-00115822,0,3,13,41.809126299999996,127 Progress Ave,-71.44774140000001,12,11,Threats,2017-11-03 13:12:00,Central Station,Not Used,No violations,2017
10012,9999,9986.0,2017-00115801,1,3,12,41.8517835003394,866 River Ave,-71.43812567009459,34,11,"Fraud, Swindle",2017-11-03 12:34:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10013,10000,9987.0,2017-00115798,0,3,12,41.7996865,189 Gallup St,-71.4150782,29,11,Threats,2017-11-03 12:29:00,ITavarez,Not Used,No violations,2017
10014,10001,9988.0,2017-00115802,1,3,12,41.8498735,81 Columbus St,-71.42926379999999,27,11,"Assault, Simple",2017-11-03 12:27:00,SMarmas,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10015,10002,9989.0,2017-00115795,1,3,12,41.8344795,324 Hope St,-71.4032561,18,11,Weapons,2017-11-03 12:18:00,BRamos,11-47-60,POSSESSION OF FIREARMS ON SCHOOL GROUNDS,2017
10016,10003,9990.0,2017-00115795,1,3,12,41.8344795,324 Hope St,-71.4032561,18,11,Disorderly Conduct,2017-11-03 12:18:00,BRamos,11-45-1,DISORDERLY CONDUCT,2017
10017,10004,9991.0,2017-00115785,1,3,12,41.8067705,7 What Cheer Ave,-71.45638220000002,1,11,Larceny from Motor Vehicle,2017-11-03 12:01:00,Central Station,11-41-1,LARCENY/U $1500 - FROM MV,2017
10018,10005,9992.0,2017-00115784,1,3,11,41.816806299999996,70 Fricker St,-71.420452,59,11,Disorderly Conduct,2017-11-03 11:59:00,RReed,11-45-1,DISORDERLY CONDUCT,2017
10019,10006,9993.0,2017-00115793,1,3,11,41.812227899999996,43 Arch St,-71.4256574,55,11,Burglary,2017-11-03 11:55:16,KDemarco,11-8-1,BURGLARY,2017
10020,10007,9994.0,2017-00115780,1,3,11,41.82017670000001,48 Grove St,-71.4303583,52,11,"Fraud, Swindle",2017-11-03 11:52:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10021,10008,9995.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,"Assault, Aggravated",2017-11-03 11:45:00,LSalinaro,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017
10022,10009,9996.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,Weapons,2017-11-03 11:45:00,LSalinaro,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,2017
10023,10010,9997.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,RI Statute Violation,2017-11-03 11:45:00,LSalinaro,12-7-11,FAILURE TO APPEAR/ANSWER SUMMONS,2017
10024,10011,9998.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,Weapons,2017-11-03 11:45:00,LSalinaro,11-47-3,CARRY DANG. WEAPONS/SUB WHEN IN CRIME VIOL,2017
10025,10012,9999.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,Weapons,2017-11-03 11:45:00,LSalinaro,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,2017
10026,10013,10000.0,2017-00115779,1,3,11,41.8074824231157,16 Hillhurst Ave,-71.455738745099,45,11,Weapons,2017-11-03 11:45:00,LSalinaro,11-47-50,FIRING IN COMPACT AREA,2017
10027,10014,10001.0,2017-00115817,1,3,11,41.8236974,86 Edgemere Ave,-71.45866,41,11,Embezzelment,2017-11-03 11:41:00,JAndrade,11-41-12,FRAUDULENT CONVERSION BY AGENT OR FACTOR,2017
10028,10015,10002.0,2017-00115775,1,3,11,41.8193979166667,23 Barden St,-71.4593226666667,39,11,"Fraud, Swindle",2017-11-03 11:39:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2017
10029,10016,10003.0,2017-00115776,1,3,11,,Silver Lake Ave At Union Ave,,37,11,"Assault, Aggravated",2017-11-03 11:37:45,KDemarco,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017
10030,10017,10004.0,2017-00115773,1,3,11,41.8302835,200 Academy Ave,-71.44447,24,11,Drug Offenses,2017-11-03 11:24:00,FColon,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2017
10031,10018,10005.0,2017-00115766,1,3,10,41.818425016129,700 Westminster St,-71.4194946935484,58,11,Vandalism,2017-11-03 10:58:23,KDemarco,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10032,10019,10006.0,2017-00115760,1,3,10,41.829743900000004,130 Ortoleva Dr,-71.45780570000002,41,11,Burglary,2017-11-03 10:41:00,TCalandra,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017
10033,10020,10007.0,2017-00115750,1,3,10,41.8107013,44 Warren St,-71.42658829999998,18,11,Motor Vehicle Theft,2017-11-03 10:18:28,KDemarco,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017
10034,10021,10008.0,2017-00115748,1,3,10,41.81300766666672,141 Magnolia St,-71.4462161666667,16,11,Larceny from Motor Vehicle,2017-11-03 10:16:21,LSalinaro,11-41-1,LARCENY/U $1500 - FROM MV,2017
10035,10022,10009.0,2017-00115744,1,3,10,41.8199945,325 Washington St,-71.4207328,1,11,Vandalism,2017-11-03 10:01:41,MCaraccia,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017
10036,10023,10010.0,2017-00115743,1,3,10,41.7902789,12 Westmore St,-71.4365325,1,11,Larceny from Motor Vehicle,2017-11-03 10:01:00,Central Station,11-41-1,LARCENY/O $1500 - FROM MV,2017
10037,10024,10011.0,2017-00115745,1,3,10,41.827677,1 Providence Pl,-71.4166245,0,11,Burglary,2017-11-03 10:00:00,RChin,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,2017
10038,10025,10012.0,2017-00115735,1,3,9,41.8159558,167 Point St,-71.410166,12,11,RI Statute Violation,2017-11-03 09:12:00,GSlater,12-7-11,FAILURE TO APPEAR/ANSWER SUMMONS,2017
10039,10026,10013.0,2017-00115725,0,3,8,41.8272619,144 Hendrick St,-71.4494515,42,11,Medical Aid,2017-11-03 08:42:00,TCalandra,Not Used,No violations,2017
10040,10027,10014.0,2017-00115722,1,3,8,41.8277917,55 Health Ave,-71.4416453,38,11,"Larceny, Other",2017-11-03 08:38:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10041,10028,10015.0,2017-00115711,1,3,8,41.8199945,325 Washington St,-71.4207328,5,11,"Larceny, Other",2017-11-03 08:05:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10042,10029,10016.0,2017-00115712,1,3,7,41.808632325557795,155 Elmwood Ave,-71.42477579845101,59,11,"Assault, Simple",2017-11-03 07:59:00,DIamarone,11-5-3,SIMPLE ASSAULT OR BATTERY,2017
10043,10030,10017.0,2017-00115712,1,3,7,41.808632325557795,155 Elmwood Ave,-71.42477579845101,59,11,"Assault, Simple",2017-11-03 07:59:00,DIamarone,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10044,10031,10018.0,2017-00115708,1,3,7,41.7945674,210 Gallatin St,-71.4213467,53,11,Larceny from Motor Vehicle,2017-11-03 07:53:00,ADeschamps,11-41-1,LARCENY/U $1500 - FROM MV,2017
10045,10032,10019.0,2017-00115699,1,3,6,41.814494599999996,407 Pine St,-71.4179483,59,11,Larceny from Motor Vehicle,2017-11-03 06:59:00,DIamarone,11-41-1,LARCENY/O $1500 - FROM MV,2017
10046,10033,10020.0,2017-00115696,0,3,6,41.84353770000001,66 Branch Ave,-71.4091804,50,11,Stolen Vehicle\Recovered,2017-11-03 06:50:24,WMann,Not Used,No violations,2017
10047,10034,10021.0,2017-00115685,1,3,4,41.82068510000001,55 Julian St,-71.4451743,33,11,Larceny from Motor Vehicle,2017-11-03 04:33:36,JNezier,11-41-1,LARCENY/O $1500 - FROM MV,2017
10048,10035,10022.0,2017-00115668,2,3,2,,Broadwayatharris St ,,28,11,Drug Offenses,2017-11-03 02:28:00,MJennette,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2017
10049,10036,10023.0,2017-00115667,1,3,2,,Elmwood Ave At Carlisle St,,20,11,"Assault, Aggravated",2017-11-03 02:20:00,JSmith,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017
10050,10037,10024.0,2017-00115649,1,3,1,41.8228708275862,52 Pine St,-71.4095114137931,10,11,Disorderly Conduct,2017-11-03 01:10:00,MGoddard,11-45-1,DISORDERLY CONDUCT,2017
10051,10038,10025.0,2017-00115646,1,3,0,41.791031,814 Broad St ,-71.405884,47,11,"Larceny, Other",2017-11-03 00:47:00,KShea,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017
10052,10039,10026.0,2017-00115646,1,3,0,41.791031,814 Broad St ,-71.405884,47,11,Vandalism,2017-11-03 00:47:00,KShea,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2017
10053,10040,10027.0,2017-00115632,1,2,23,,Eaton Stathilltop Ave ,,54,11,Traffic Violation,2017-11-02 23:54:00,JLanier,31-20-9,Obedience to Stop Sign,2017
10054,10041,10028.0,2017-00115620,1,2,23,41.81165900000001,91 Providence St,-71.41755340000002,12,11,Drug Offenses,2017-11-02 23:12:00,KEndres,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2017
10055,10042,10029.0,2017-00115620,1,2,23,41.81165900000001,91 Providence St,-71.41755340000002,12,11,RI Statute Violation,2017-11-02 23:12:00,KEndres,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/O DMG,2017
10056,10043,10030.0,2017-00115620,1,2,23,41.81165900000001,91 Providence St,-71.41755340000002,12,11,"Assault, Simple",2017-11-02 23:12:00,KEndres,11-5-3,SIMPLE ASSAULT/BATTERY,2017
10057,10044,10031.0,2017-00115617,0,2,23,41.846159399723,24 Tappan St,-71.42720299674359,6,11,Missing Persons,2017-11-02 23:06:00,Central Station,Not Used,No violations,2017
10058,10045,10032.0,2017-00115611,0,2,22,41.846159399723,24 Tappan St,-71.42720299674359,47,11,Missing Persons,2017-11-02 22:47:00,Central Station,Not Used,No violations,2017
10059,10046,10033.0,2017-00115605,0,2,22,41.81726079999999,770 Westminster St,-71.4211343,23,11,Lost Article,2017-11-02 22:23:00,Central Station,Not Used,No violations,2017
10060,10047,10034.0,2017-00115604,1,2,22,41.809818,103 Elmwood Ave,-71.424222,20,11,Motor Vehicle Theft,2017-11-02 22:20:00,MRudolph,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017
10061,10048,10035.0,2017-00115601,0,2,22,41.80828320000001,64 Dartmouth Ave,-71.4230918,5,11,Missing Persons,2017-11-02 22:05:00,Central Station,Not Used,No violations,2017
10062,10049,10036.0,2017-00115599,1,2,21,41.8122864,131 Webster Ave,-71.4504429,53,11,Warrant\Capias,2017-11-02 21:53:00,LMarroquin,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2017
